id;시군구;지역코드;법정동;아파트;전용면적;거래금액;층;년;월;광역시도;시자치구;전용;구분;거래유형;기준월
486036;부산광역시 사상구;26530;덕포동;사상중흥S클래스그랜드센트럴;80;45850;37;2023;3;부산광역시;사상구;80;;중개거래;2023-03-31
486037;부산광역시 사상구;26530;덕포동;사상중흥S클래스그랜드센트럴;80;45850;13;2023;3;부산광역시;사상구;80;;중개거래;2023-03-31
486038;부산광역시 사상구;26530;덕포동;사상중흥S클래스그랜드센트럴;80;49832;32;2023;3;부산광역시;사상구;80;;중개거래;2023-03-31
486039;부산광역시 사상구;26530;덕포동;사상중흥S클래스그랜드센트럴;80;44582;4;2023;3;부산광역시;사상구;80;;중개거래;2023-03-31
486040;부산광역시 사상구;26530;덕포동;사상중흥S클래스그랜드센트럴;85;49603;11;2023;3;부산광역시;사상구;85;;중개거래;2023-03-31
486041;부산광역시 사상구;26530;덕포동;사상중흥S클래스그랜드센트럴;60;35174;4;2023;3;부산광역시;사상구;60;;중개거래;2023-03-31
486042;부산광역시 사상구;26530;덕포동;사상중흥S클래스그랜드센트럴;85;50503;6;2023;3;부산광역시;사상구;85;;중개거래;2023-03-31
486043;부산광역시 사상구;26530;덕포동;사상중흥S클래스그랜드센트럴;75;42760;7;2023;3;부산광역시;사상구;75;;중개거래;2023-03-31
486044;부산광역시 사상구;26530;덕포동;사상중흥S클래스그랜드센트럴;85;51073;17;2023;3;부산광역시;사상구;85;;중개거래;2023-03-31
486045;부산광역시 사상구;26530;덕포동;사상중흥S클래스그랜드센트럴;80;50332;36;2023;3;부산광역시;사상구;80;;중개거래;2023-03-31
486046;부산광역시 사상구;26530;덕포동;사상중흥S클래스그랜드센트럴;60;39904;12;2023;3;부산광역시;사상구;60;;중개거래;2023-03-31
486047;부산광역시 사상구;26530;덕포동;사상중흥S클래스그랜드센트럴;80;47452;31;2023;3;부산광역시;사상구;80;;중개거래;2023-03-31
486048;부산광역시 사상구;26530;덕포동;사상중흥S클래스그랜드센트럴;80;46520;11;2023;3;부산광역시;사상구;80;;중개거래;2023-03-31
486049;부산광역시 사상구;26530;덕포동;사상중흥S클래스그랜드센트럴;85;52760;11;2023;3;부산광역시;사상구;85;;직거래;2023-03-31
486050;대구광역시 중구;27110;동인동1가;대구동인동센트럴대원칸타빌;85;53870;35;2023;3;대구광역시;중구;85;;직거래;2023-03-31
486051;대구광역시 중구;27110;동인동1가;대구동인동센트럴대원칸타빌;85;46840;3;2023;3;대구광역시;중구;85;;직거래;2023-03-31
486052;대구광역시 중구;27110;동인동1가;대구동인동센트럴대원칸타빌;84;48821;41;2023;3;대구광역시;중구;84;;중개거래;2023-03-31
486053;대구광역시 중구;27110;동인동1가;대구동인동센트럴대원칸타빌;85;51500;37;2023;3;대구광역시;중구;85;;직거래;2023-03-31
486054;대구광역시 중구;27110;동인동1가;대구동인동센트럴대원칸타빌;85;50080;19;2023;3;대구광역시;중구;85;;중개거래;2023-03-31
486055;대구광역시 중구;27110;동인동1가;힐스테이트동인센트럴;84;54473;28;2023;3;대구광역시;중구;84;;중개거래;2023-03-31
486056;대구광역시 중구;27110;동인동3가;엑소디움센트럴동인;85;40500;3;2023;3;대구광역시;중구;85;입;중개거래;2023-03-31
486057;대구광역시 중구;27110;동인동3가;엑소디움센트럴동인;60;32300;4;2023;3;대구광역시;중구;60;;중개거래;2023-03-31
486058;대구광역시 중구;27110;동인동3가;엑소디움센트럴동인;60;35400;10;2023;3;대구광역시;중구;60;;중개거래;2023-03-31
486059;대구광역시 중구;27110;삼덕동2가;대구빌리브프리미어;104;67405;22;2023;3;대구광역시;중구;104;;중개거래;2023-03-31
486060;대구광역시 중구;27110;삼덕동2가;대구빌리브프리미어;104;85285;29;2023;3;대구광역시;중구;104;;중개거래;2023-03-31
486061;대구광역시 중구;27110;삼덕동2가;대구빌리브프리미어;104;69915;48;2023;3;대구광역시;중구;104;;중개거래;2023-03-31
486062;대구광역시 중구;27110;삼덕동2가;대구빌리브프리미어;105;79525;23;2023;3;대구광역시;중구;105;;중개거래;2023-03-31
486063;대구광역시 중구;27110;삼덕동2가;대구빌리브프리미어;104;80205;21;2023;3;대구광역시;중구;104;;중개거래;2023-03-31
486064;대구광역시 중구;27110;삼덕동2가;대구빌리브프리미어;104;84205;29;2023;3;대구광역시;중구;104;;중개거래;2023-03-31
486065;대구광역시 중구;27110;도원동;힐스테이트도원센트럴;85;58826;46;2023;3;대구광역시;중구;85;;중개거래;2023-03-31
486066;대구광역시 중구;27110;도원동;힐스테이트도원센트럴;85;59611;33;2023;3;대구광역시;중구;85;;중개거래;2023-03-31
486067;대구광역시 중구;27110;도원동;힐스테이트도원센트럴;85;62281;48;2023;3;대구광역시;중구;85;;중개거래;2023-03-31
486068;대구광역시 중구;27110;도원동;힐스테이트도원센트럴;85;59998;47;2023;3;대구광역시;중구;85;;중개거래;2023-03-31
486069;대구광역시 중구;27110;도원동;힐스테이트도원센트럴;85;54989;19;2023;3;대구광역시;중구;85;;중개거래;2023-03-31
486070;대구광역시 중구;27110;도원동;힐스테이트도원센트럴;85;58668;26;2023;3;대구광역시;중구;85;;중개거래;2023-03-31
486071;대구광역시 중구;27110;도원동;힐스테이트도원센트럴;85;63810;45;2023;3;대구광역시;중구;85;;직거래;2023-03-31
486072;대구광역시 중구;27110;도원동;힐스테이트도원센트럴;85;57830;21;2023;3;대구광역시;중구;85;;중개거래;2023-03-31
486073;대구광역시 중구;27110;도원동;힐스테이트도원센트럴;85;58001;46;2023;3;대구광역시;중구;85;;중개거래;2023-03-31
486074;대구광역시 중구;27110;도원동;힐스테이트도원센트럴;108;79726;38;2023;3;대구광역시;중구;108;;중개거래;2023-03-31
486075;대구광역시 중구;27110;수창동;대구역제일풍경채위너스카이;85;51890;31;2023;3;대구광역시;중구;85;;중개거래;2023-03-31
486076;대구광역시 중구;27110;수창동;대구역제일풍경채위너스카이;85;52830;42;2023;3;대구광역시;중구;85;;중개거래;2023-03-31
486077;대구광역시 중구;27110;수창동;대구역제일풍경채위너스카이;85;54370;27;2023;3;대구광역시;중구;85;;직거래;2023-03-31
486078;대구광역시 중구;27110;수창동;대구역제일풍경채위너스카이;85;51480;25;2023;3;대구광역시;중구;85;;중개거래;2023-03-31
486079;대구광역시 중구;27110;수창동;대구역제일풍경채위너스카이;85;50000;30;2023;3;대구광역시;중구;85;;직거래;2023-03-31
486080;대구광역시 중구;27110;태평로2가;힐스테이트대구역;85;52060;9;2023;3;대구광역시;중구;85;;중개거래;2023-03-31
486081;대구광역시 중구;27110;태평로2가;힐스테이트대구역;112;68390;24;2023;3;대구광역시;중구;112;;중개거래;2023-03-31
486082;대구광역시 중구;27110;태평로2가;힐스테이트대구역;85;54945;35;2023;3;대구광역시;중구;85;;중개거래;2023-03-31
486083;대구광역시 중구;27110;태평로2가;힐스테이트대구역;85;50204;3;2023;3;대구광역시;중구;85;;중개거래;2023-03-31
486084;대구광역시 중구;27110;태평로2가;힐스테이트대구역;112;62081;3;2023;3;대구광역시;중구;112;;중개거래;2023-03-31
486085;대구광역시 중구;27110;태평로2가;힐스테이트대구역;85;47870;6;2023;3;대구광역시;중구;85;;중개거래;2023-03-31
486086;대구광역시 중구;27110;태평로2가;힐스테이트대구역;112;66563;10;2023;3;대구광역시;중구;112;;중개거래;2023-03-31
486087;대구광역시 중구;27110;태평로2가;힐스테이트대구역;112;68638;15;2023;3;대구광역시;중구;112;;중개거래;2023-03-31
486088;대구광역시 중구;27110;태평로2가;힐스테이트대구역;85;54792;34;2023;3;대구광역시;중구;85;;중개거래;2023-03-31
486089;대구광역시 중구;27110;대신동;청라힐지웰더센트로;73;46584;10;2023;3;대구광역시;중구;73;;직거래;2023-03-31
486090;대구광역시 중구;27110;대신동;청라힐지웰더센트로;73;47870;8;2023;3;대구광역시;중구;73;;직거래;2023-03-31
486091;대구광역시 중구;27110;달성동;달성파크푸르지오힐스테이트;75;44195;5;2023;3;대구광역시;중구;75;;중개거래;2023-03-31
486092;대구광역시 중구;27110;달성동;달성파크푸르지오힐스테이트;85;46736;5;2023;3;대구광역시;중구;85;;중개거래;2023-03-31
486093;대구광역시 중구;27110;달성동;달성파크푸르지오힐스테이트;85;47282;17;2023;3;대구광역시;중구;85;;중개거래;2023-03-31
486094;대구광역시 중구;27110;달성동;달성파크푸르지오힐스테이트;85;50551;4;2023;3;대구광역시;중구;85;;중개거래;2023-03-31
486095;대구광역시 중구;27110;달성동;달성파크푸르지오힐스테이트;85;46289;3;2023;3;대구광역시;중구;85;;직거래;2023-03-31
486096;대구광역시 중구;27110;달성동;달성파크푸르지오힐스테이트;85;49767;14;2023;3;대구광역시;중구;85;;중개거래;2023-03-31
486097;대구광역시 중구;27110;달성동;달성파크푸르지오힐스테이트;85;47221;6;2023;3;대구광역시;중구;85;;중개거래;2023-03-31
486098;대구광역시 중구;27110;달성동;달성파크푸르지오힐스테이트;75;42628;7;2023;3;대구광역시;중구;75;;중개거래;2023-03-31
486099;대구광역시 중구;27110;달성동;달성파크푸르지오힐스테이트;85;51233;16;2023;3;대구광역시;중구;85;;중개거래;2023-03-31
486100;대구광역시 중구;27110;달성동;달성파크푸르지오힐스테이트;60;39212;16;2023;3;대구광역시;중구;60;;중개거래;2023-03-31
486101;대구광역시 중구;27110;달성동;달성파크푸르지오힐스테이트;75;43392;10;2023;3;대구광역시;중구;75;;중개거래;2023-03-31
486102;대구광역시 중구;27110;달성동;달성파크푸르지오힐스테이트;85;46242;7;2023;3;대구광역시;중구;85;;중개거래;2023-03-31
486103;대구광역시 중구;27110;달성동;달성파크푸르지오힐스테이트;85;51580;7;2023;3;대구광역시;중구;85;;중개거래;2023-03-31
486104;대구광역시 중구;27110;달성동;달성파크푸르지오힐스테이트;85;49842;12;2023;3;대구광역시;중구;85;;중개거래;2023-03-31
486105;대구광역시 중구;27110;달성동;달성파크푸르지오힐스테이트;85;45962;3;2023;3;대구광역시;중구;85;;중개거래;2023-03-31
486106;대구광역시 중구;27110;달성동;달성파크푸르지오힐스테이트;85;49627;11;2023;3;대구광역시;중구;85;;중개거래;2023-03-31
486107;대구광역시 중구;27110;달성동;달성파크푸르지오힐스테이트;85;53943;15;2023;3;대구광역시;중구;85;;중개거래;2023-03-31
486108;대구광역시 중구;27110;달성동;달성파크푸르지오힐스테이트;60;37148;12;2023;3;대구광역시;중구;60;;중개거래;2023-03-31
486109;대구광역시 중구;27110;남산동;청라힐스자이;85;55590;17;2023;3;대구광역시;중구;85;;중개거래;2023-03-31
486110;대구광역시 중구;27110;남산동;청라힐스자이;60;44019;6;2023;3;대구광역시;중구;60;;중개거래;2023-03-31
486111;대구광역시 중구;27110;남산동;청라힐스자이;75;44690;2;2023;3;대구광역시;중구;75;;중개거래;2023-03-31
486112;대구광역시 중구;27110;남산동;청라힐스자이;85;55982;15;2023;3;대구광역시;중구;85;;중개거래;2023-03-31
486113;대구광역시 중구;27110;남산동;청라힐스자이;60;36950;3;2023;3;대구광역시;중구;60;;중개거래;2023-03-31
486114;대구광역시 중구;27110;남산동;청라힐스자이;75;49723;13;2023;3;대구광역시;중구;75;;중개거래;2023-03-31
486115;대구광역시 중구;27110;남산동;청라힐스자이;85;60590;15;2023;3;대구광역시;중구;85;;중개거래;2023-03-31
486116;대구광역시 중구;27110;남산동;반월당서한포레스트;78;45150;4;2023;3;대구광역시;중구;78;;중개거래;2023-03-31
486117;대구광역시 중구;27110;남산동;청라힐스자이;85;56353;10;2023;3;대구광역시;중구;85;;중개거래;2023-03-31
486118;대구광역시 중구;27110;남산동;청라힐스자이;85;58480;8;2023;3;대구광역시;중구;85;;중개거래;2023-03-31
486119;대구광역시 중구;27110;남산동;청라힐스자이;75;47434;2;2023;3;대구광역시;중구;75;;중개거래;2023-03-31
486120;대구광역시 중구;27110;남산동;청라힐스자이;60;39671;5;2023;3;대구광역시;중구;60;;중개거래;2023-03-31
486121;대구광역시 중구;27110;남산동;청라힐스자이;60;36610;3;2023;3;대구광역시;중구;60;;중개거래;2023-03-31
486122;대구광역시 중구;27110;남산동;청라힐스자이;85;52333;1;2023;3;대구광역시;중구;85;;중개거래;2023-03-31
486123;대구광역시 중구;27110;남산동;청라힐스자이;60;37000;5;2023;3;대구광역시;중구;60;;중개거래;2023-03-31
486124;대구광역시 중구;27110;남산동;청라힐스자이;85;59970;12;2023;3;대구광역시;중구;85;;중개거래;2023-03-31
486125;대구광역시 중구;27110;남산동;청라힐스자이;85;50296;2;2023;3;대구광역시;중구;85;;중개거래;2023-03-31
486126;대구광역시 중구;27110;남산동;청라힐스자이;85;60016;16;2023;3;대구광역시;중구;85;;중개거래;2023-03-31
486127;대구광역시 중구;27110;남산동;청라힐스자이;75;47698;2;2023;3;대구광역시;중구;75;;중개거래;2023-03-31
486128;대구광역시 동구;27140;신암동;동대구해모로스퀘어이스트;76;38760;9;2023;3;대구광역시;동구;76;;중개거래;2023-03-31
486129;대구광역시 동구;27140;신암동;동대구역화성파크드림;85;54630;7;2023;3;대구광역시;동구;85;;중개거래;2023-03-31
486130;대구광역시 동구;27140;신암동;동대구해모로스퀘어웨스트;85;47910;3;2023;3;대구광역시;동구;85;;중개거래;2023-03-31
486131;대구광역시 동구;27140;신암동;해링턴플레이스동대구;75;40343;3;2023;3;대구광역시;동구;75;;중개거래;2023-03-31
486132;대구광역시 동구;27140;신암동;동대구해모로스퀘어이스트;60;36140;3;2023;3;대구광역시;동구;60;;직거래;2023-03-31
486133;대구광역시 동구;27140;신암동;동대구해모로스퀘어이스트;85;45000;13;2023;3;대구광역시;동구;85;;중개거래;2023-03-31
486134;대구광역시 동구;27140;신암동;동대구역화성파크드림;60;42150;6;2023;3;대구광역시;동구;60;;중개거래;2023-03-31
486135;대구광역시 동구;27140;신암동;동대구해모로스퀘어이스트;60;30570;4;2023;3;대구광역시;동구;60;;중개거래;2023-03-31
486136;대구광역시 동구;27140;신암동;동대구해모로스퀘어웨스트;77;42560;5;2023;3;대구광역시;동구;77;;중개거래;2023-03-31
486137;대구광역시 동구;27140;신암동;해링턴플레이스동대구;85;44390;10;2023;3;대구광역시;동구;85;입;중개거래;2023-03-31
486138;대구광역시 동구;27140;신암동;동대구역화성파크드림;60;42270;4;2023;3;대구광역시;동구;60;;중개거래;2023-03-31
486139;대구광역시 동구;27140;신암동;동대구해모로스퀘어웨스트;76;46110;2;2023;3;대구광역시;동구;76;;직거래;2023-03-31
486140;대구광역시 동구;27140;신암동;동대구해모로스퀘어웨스트;77;41740;8;2023;3;대구광역시;동구;77;;중개거래;2023-03-31
486141;대구광역시 동구;27140;신암동;동대구해모로스퀘어이스트;85;43710;6;2023;3;대구광역시;동구;85;;중개거래;2023-03-31
486142;대구광역시 동구;27140;신암동;동대구역화성파크드림;102;71400;17;2023;3;대구광역시;동구;102;;중개거래;2023-03-31
486143;대구광역시 동구;27140;신암동;동대구역화성파크드림;85;57280;13;2023;3;대구광역시;동구;85;;중개거래;2023-03-31
486144;대구광역시 동구;27140;신암동;동대구역화성파크드림;85;55660;5;2023;3;대구광역시;동구;85;;중개거래;2023-03-31
486145;대구광역시 동구;27140;신암동;동대구해모로스퀘어웨스트;77;46740;12;2023;3;대구광역시;동구;77;;중개거래;2023-03-31
486146;대구광역시 동구;27140;신암동;동대구해모로스퀘어웨스트;77;44250;14;2023;3;대구광역시;동구;77;;직거래;2023-03-31
486147;대구광역시 동구;27140;신암동;동대구해모로스퀘어이스트;76;38710;6;2023;3;대구광역시;동구;76;;중개거래;2023-03-31
486148;대구광역시 동구;27140;신암동;동대구해모로스퀘어이스트;60;32535;5;2023;3;대구광역시;동구;60;;중개거래;2023-03-31
486149;대구광역시 동구;27140;신암동;동대구해모로스퀘어웨스트;77;39890;6;2023;3;대구광역시;동구;77;;중개거래;2023-03-31
486150;대구광역시 동구;27140;신암동;동대구해모로스퀘어웨스트;85;45510;8;2023;3;대구광역시;동구;85;;중개거래;2023-03-31
486151;대구광역시 동구;27140;신암동;동대구역화성파크드림;85;58000;12;2023;3;대구광역시;동구;85;;중개거래;2023-03-31
486152;대구광역시 동구;27140;신암동;동대구해모로스퀘어웨스트;85;45860;12;2023;3;대구광역시;동구;85;;중개거래;2023-03-31
486153;대구광역시 동구;27140;신암동;해링턴플레이스동대구;85;46435;7;2023;3;대구광역시;동구;85;;중개거래;2023-03-31
486154;대구광역시 동구;27140;신암동;동대구역화성파크드림;85;57170;8;2023;3;대구광역시;동구;85;;중개거래;2023-03-31
486155;대구광역시 동구;27140;신암동;동대구해모로스퀘어웨스트;77;42251;12;2023;3;대구광역시;동구;77;;직거래;2023-03-31
486156;대구광역시 동구;27140;신암동;동대구해모로스퀘어웨스트;60;33870;11;2023;3;대구광역시;동구;60;;중개거래;2023-03-31
486157;대구광역시 동구;27140;신암동;동대구해모로스퀘어이스트;60;32950;7;2023;3;대구광역시;동구;60;;중개거래;2023-03-31
486158;대구광역시 동구;27140;신암동;동대구해모로스퀘어웨스트;85;41000;5;2023;3;대구광역시;동구;85;입;중개거래;2023-03-31
486159;대구광역시 동구;27140;신암동;동대구해모로스퀘어이스트;76;38530;10;2023;3;대구광역시;동구;76;;중개거래;2023-03-31
486160;대구광역시 동구;27140;신암동;해링턴플레이스동대구;85;47002;4;2023;3;대구광역시;동구;85;;중개거래;2023-03-31
486161;대구광역시 동구;27140;신암동;동대구해모로스퀘어웨스트;85;46510;13;2023;3;대구광역시;동구;85;;중개거래;2023-03-31
486162;대구광역시 동구;27140;신암동;해링턴플레이스동대구;85;44590;9;2023;3;대구광역시;동구;85;입;중개거래;2023-03-31
486163;대구광역시 동구;27140;신암동;동대구역화성파크드림;102;71580;13;2023;3;대구광역시;동구;102;;중개거래;2023-03-31
486164;대구광역시 동구;27140;신암동;동대구역화성파크드림;85;57000;3;2023;3;대구광역시;동구;85;;직거래;2023-03-31
486165;대구광역시 동구;27140;신암동;동대구해모로스퀘어이스트;60;31180;5;2023;3;대구광역시;동구;60;;중개거래;2023-03-31
486166;대구광역시 동구;27140;신암동;동대구해모로스퀘어이스트;85;43000;4;2023;3;대구광역시;동구;85;;중개거래;2023-03-31
486167;대구광역시 동구;27140;신암동;동대구해모로스퀘어웨스트;85;47264;5;2023;3;대구광역시;동구;85;;직거래;2023-03-31
486168;대구광역시 동구;27140;신암동;동대구역화성파크드림;85;52480;4;2023;3;대구광역시;동구;85;;중개거래;2023-03-31
486169;대구광역시 동구;27140;신암동;동대구해모로스퀘어웨스트;85;52360;8;2023;3;대구광역시;동구;85;;직거래;2023-03-31
486170;대구광역시 동구;27140;신암동;동대구해모로스퀘어웨스트;85;44060;8;2023;3;대구광역시;동구;85;;중개거래;2023-03-31
486171;대구광역시 동구;27140;신암동;해링턴플레이스동대구;75;41873;4;2023;3;대구광역시;동구;75;;중개거래;2023-03-31
486172;대구광역시 동구;27140;신천동;더샵디어엘로;85;56160;12;2023;3;대구광역시;동구;85;;중개거래;2023-03-31
486173;대구광역시 동구;27140;신천동;더샵디어엘로;85;57600;7;2023;3;대구광역시;동구;85;;중개거래;2023-03-31
486174;대구광역시 동구;27140;신천동;더샵디어엘로;73;51750;7;2023;3;대구광역시;동구;73;;중개거래;2023-03-31
486175;대구광역시 동구;27140;신천동;더샵디어엘로;85;55370;2;2023;3;대구광역시;동구;85;;중개거래;2023-03-31
486176;대구광역시 동구;27140;신천동;동대구역센트럴시티자이;85;54000;19;2023;3;대구광역시;동구;85;;중개거래;2023-03-31
486177;대구광역시 동구;27140;신천동;더샵디어엘로;85;63960;14;2023;3;대구광역시;동구;85;;중개거래;2023-03-31
486178;대구광역시 동구;27140;신천동;더샵디어엘로;60;41260;8;2023;3;대구광역시;동구;60;;중개거래;2023-03-31
486179;대구광역시 동구;27140;신천동;더샵디어엘로;85;59675;7;2023;3;대구광역시;동구;85;;중개거래;2023-03-31
486180;대구광역시 동구;27140;신천동;더샵디어엘로;85;58500;18;2023;3;대구광역시;동구;85;;중개거래;2023-03-31
486181;대구광역시 동구;27140;효목동;동대구2차비스타동원;51;30000;7;2023;3;대구광역시;동구;51;;직거래;2023-03-31
486182;대구광역시 동구;27140;효목동;동대구2차비스타동원;85;33000;10;2023;3;대구광역시;동구;85;입;중개거래;2023-03-31
486183;대구광역시 동구;27140;효목동;동대구2차비스타동원;77;37950;3;2023;3;대구광역시;동구;77;;중개거래;2023-03-31
486184;대구광역시 동구;27140;효목동;동대구2차비스타동원;85;44346;2;2023;3;대구광역시;동구;85;;직거래;2023-03-31
486185;대구광역시 동구;27140;효목동;동대구2차비스타동원;60;32220;3;2023;3;대구광역시;동구;60;;중개거래;2023-03-31
486186;대구광역시 동구;27140;효목동;동대구2차비스타동원;77;45990;4;2023;3;대구광역시;동구;77;;직거래;2023-03-31
486187;대구광역시 서구;27170;내당동;두류역자이;85;49831;25;2023;3;대구광역시;서구;85;;중개거래;2023-03-31
486188;대구광역시 서구;27170;내당동;두류역자이;85;60697;44;2023;3;대구광역시;서구;85;입;중개거래;2023-03-31
486189;대구광역시 서구;27170;내당동;두류스타힐스;85;48984;41;2023;3;대구광역시;서구;85;;중개거래;2023-03-31
486190;대구광역시 서구;27170;내당동;두류역자이;85;53253;7;2023;3;대구광역시;서구;85;입;중개거래;2023-03-31
486191;대구광역시 서구;27170;평리동;서대구KTX영무예다음;60;30610;11;2023;3;대구광역시;서구;60;;중개거래;2023-03-31
486192;대구광역시 서구;27170;평리동;서대구역반도유보라센텀;85;42186;10;2023;3;대구광역시;서구;85;;중개거래;2023-03-31
486193;대구광역시 서구;27170;평리동;서대구역반도유보라센텀;85;45686;9;2023;3;대구광역시;서구;85;;중개거래;2023-03-31
486194;대구광역시 서구;27170;평리동;서대구KTX영무예다음;57;29430;23;2023;3;대구광역시;서구;57;;직거래;2023-03-31
486195;대구광역시 서구;27170;평리동;서대구KTX영무예다음;60;30000;10;2023;3;대구광역시;서구;60;;중개거래;2023-03-31
486196;대구광역시 서구;27170;평리동;서대구KTX영무예다음;57;28930;12;2023;3;대구광역시;서구;57;;중개거래;2023-03-31
486197;대구광역시 서구;27170;평리동;서대구역반도유보라센텀;60;32729;6;2023;3;대구광역시;서구;60;;중개거래;2023-03-31
486198;대구광역시 서구;27170;평리동;서대구KTX영무예다음;84;40250;10;2023;3;대구광역시;서구;84;;중개거래;2023-03-31
486199;대구광역시 서구;27170;평리동;서대구KTX영무예다음;85;43000;7;2023;3;대구광역시;서구;85;;직거래;2023-03-31
486200;대구광역시 서구;27170;평리동;서대구역반도유보라센텀;60;29645;20;2023;3;대구광역시;서구;60;입;중개거래;2023-03-31
486201;대구광역시 서구;27170;평리동;서대구역반도유보라센텀;85;37000;14;2023;3;대구광역시;서구;85;입;중개거래;2023-03-31
486202;대구광역시 서구;27170;평리동;서대구KTX영무예다음;102;49620;24;2023;3;대구광역시;서구;102;;중개거래;2023-03-31
486203;대구광역시 서구;27170;평리동;서대구KTX영무예다음;84;42550;15;2023;3;대구광역시;서구;84;;직거래;2023-03-31
486204;대구광역시 서구;27170;평리동;서대구KTX영무예다음;102;47570;3;2023;3;대구광역시;서구;102;;중개거래;2023-03-31
486205;대구광역시 서구;27170;평리동;서대구KTX영무예다음;57;27430;15;2023;3;대구광역시;서구;57;;중개거래;2023-03-31
486206;대구광역시 서구;27170;평리동;서대구KTX영무예다음;102;50970;22;2023;3;대구광역시;서구;102;;중개거래;2023-03-31
486207;대구광역시 서구;27170;평리동;서대구역서한이다음더퍼스트;77;35200;8;2023;3;대구광역시;서구;77;;중개거래;2023-03-31
486208;대구광역시 서구;27170;평리동;서대구KTX영무예다음;60;26900;1;2023;3;대구광역시;서구;60;;중개거래;2023-03-31
486209;대구광역시 서구;27170;평리동;서대구KTX영무예다음;57;27800;9;2023;3;대구광역시;서구;57;;중개거래;2023-03-31
486210;대구광역시 서구;27170;평리동;서대구KTX영무예다음;60;31110;16;2023;3;대구광역시;서구;60;;중개거래;2023-03-31
486211;대구광역시 서구;27170;평리동;서대구KTX영무예다음;85;40490;17;2023;3;대구광역시;서구;85;;중개거래;2023-03-31
486212;대구광역시 서구;27170;평리동;서대구역서한이다음더퍼스트;63;35660;20;2023;3;대구광역시;서구;63;;직거래;2023-03-31
486213;대구광역시 서구;27170;평리동;서대구KTX영무예다음;84;38150;4;2023;3;대구광역시;서구;84;;중개거래;2023-03-31
486214;대구광역시 서구;27170;평리동;서대구역화성파크드림;85;48470;12;2023;3;대구광역시;서구;85;;중개거래;2023-03-31
486215;대구광역시 서구;27170;평리동;서대구KTX영무예다음;84;41370;29;2023;3;대구광역시;서구;84;;중개거래;2023-03-31
486216;대구광역시 서구;27170;평리동;서대구역반도유보라센텀;85;41765;18;2023;3;대구광역시;서구;85;입;중개거래;2023-03-31
486217;대구광역시 서구;27170;평리동;서대구KTX영무예다음;85;49764;26;2023;3;대구광역시;서구;85;;직거래;2023-03-31
486218;대구광역시 서구;27170;평리동;서대구KTX영무예다음;85;39410;26;2023;3;대구광역시;서구;85;;직거래;2023-03-31
486219;대구광역시 서구;27170;평리동;서대구역서한이다음더퍼스트;85;40710;5;2023;3;대구광역시;서구;85;;중개거래;2023-03-31
486220;대구광역시 서구;27170;평리동;서대구KTX영무예다음;60;28820;4;2023;3;대구광역시;서구;60;;중개거래;2023-03-31
486221;대구광역시 서구;27170;평리동;서대구KTX영무예다음;102;52120;21;2023;3;대구광역시;서구;102;;중개거래;2023-03-31
486222;대구광역시 서구;27170;평리동;서대구KTX영무예다음;57;29184;18;2023;3;대구광역시;서구;57;;직거래;2023-03-31
486223;대구광역시 서구;27170;평리동;서대구KTX영무예다음;57;27730;18;2023;3;대구광역시;서구;57;;중개거래;2023-03-31
486224;대구광역시 서구;27170;평리동;서대구KTX영무예다음;84;39320;9;2023;3;대구광역시;서구;84;;중개거래;2023-03-31
486225;대구광역시 서구;27170;평리동;서대구역반도유보라센텀;85;43890;14;2023;3;대구광역시;서구;85;;중개거래;2023-03-31
486226;대구광역시 서구;27170;평리동;서대구KTX영무예다음;84;39850;15;2023;3;대구광역시;서구;84;;중개거래;2023-03-31
486227;대구광역시 서구;27170;평리동;서대구KTX영무예다음;102;54000;31;2023;3;대구광역시;서구;102;;직거래;2023-03-31
486228;대구광역시 서구;27170;평리동;서대구역서한이다음더퍼스트;100;57240;19;2023;3;대구광역시;서구;100;;중개거래;2023-03-31
486229;대구광역시 서구;27170;평리동;서대구역반도유보라센텀;85;45006;15;2023;3;대구광역시;서구;85;;중개거래;2023-03-31
486230;대구광역시 서구;27170;평리동;서대구역서한이다음더퍼스트;77;38140;21;2023;3;대구광역시;서구;77;;중개거래;2023-03-31
486231;대구광역시 서구;27170;평리동;서대구역반도유보라센텀;47;21800;13;2023;3;대구광역시;서구;47;;중개거래;2023-03-31
486232;대구광역시 서구;27170;평리동;서대구역서한이다음더퍼스트;85;41310;11;2023;3;대구광역시;서구;85;;중개거래;2023-03-31
486233;대구광역시 서구;27170;평리동;서대구KTX영무예다음;84;38940;31;2023;3;대구광역시;서구;84;;중개거래;2023-03-31
486234;대구광역시 서구;27170;평리동;서대구KTX영무예다음;60;31180;3;2023;3;대구광역시;서구;60;;직거래;2023-03-31
486235;대구광역시 서구;27170;평리동;서대구KTX영무예다음;57;27430;24;2023;3;대구광역시;서구;57;;중개거래;2023-03-31
486236;대구광역시 서구;27170;평리동;서대구KTX영무예다음;102;45720;3;2023;3;대구광역시;서구;102;;중개거래;2023-03-31
486237;대구광역시 서구;27170;평리동;서대구KTX영무예다음;84;38770;3;2023;3;대구광역시;서구;84;;직거래;2023-03-31
486238;대구광역시 서구;27170;평리동;서대구KTX영무예다음;84;41200;22;2023;3;대구광역시;서구;84;;중개거래;2023-03-31
486239;대구광역시 서구;27170;평리동;서대구KTX영무예다음;84;41000;22;2023;3;대구광역시;서구;84;;중개거래;2023-03-31
